day	num_rats	Status
2011-09-28	4	Pending
2011-09-29	45	Closed
2011-09-29	4	Pending
2011-09-30	38	Closed
2011-09-30	3	Pending
2011-10-01	1	Pending
2011-10-01	16	Closed
2011-10-03	5	Pending
2011-10-02	14	Closed
2011-10-03	40	Closed
2011-10-04	44	Closed
2011-10-04	7	Pending
2011-10-05	37	Closed
2011-10-12	28	Closed
2011-10-05	5	Pending
2011-10-06	29	Closed
2011-10-06	2	Pending
2011-10-07	34	Closed
2011-10-07	3	Pending
2011-10-08	12	Closed
2011-10-08	8	Pending
2011-10-09	8	Closed
2011-10-09	2	Pending
2011-10-10	5	Pending
2011-10-10	19	Closed
2011-10-11	34	Closed
2011-10-11	2	Pending
2011-10-12	10	Pending
2011-10-13	7	Pending
2011-10-13	31	Closed
2011-10-14	16	Closed
2011-10-14	3	Pending
2011-10-16	1	Pending
2011-10-15	11	Closed
2011-10-15	2	Pending
2017-03-24	15	Pending
2017-03-24	24	Closed
2017-03-25	23	Closed
2017-03-25	12	Pending
2017-03-25	5	Assigned
2017-03-26	26	Closed
2017-03-26	14	Pending
2017-03-26	2	Assigned
2017-03-27	7	Assigned
2017-03-27	14	Pending
2017-03-28	37	Closed
2017-03-28	22	Pending
2017-03-29	14	Pending
2017-03-28	3	Assigned
2017-03-29	10	Assigned
2017-03-30	23	Closed
2017-03-30	20	Pending
2017-03-31	26	Closed
2017-03-30	19	Assigned
2017-03-31	14	Pending
2017-03-31	6	Assigned
2017-04-01	27	Closed
2017-04-01	7	Pending
2017-04-01	12	Assigned
2017-04-02	22	Closed
2017-04-02	4	Assigned
2017-04-03	39	Closed
2017-04-02	16	Pending
2017-04-03	17	Assigned
2017-04-03	11	Pending
2017-04-04	47	Closed
2017-04-04	24	Pending
2017-04-05	42	Closed
2017-04-04	1	Assigned
2017-04-05	21	Pending
2017-04-06	29	Closed
2017-04-06	14	Pending
2017-04-06	4	Assigned
2017-04-07	9	Pending
2017-04-07	28	Closed
2017-04-07	5	Assigned
2017-04-08	14	Closed
2017-04-08	8	Pending
2017-04-08	4	Assigned
2017-04-09	12	Pending
2017-04-09	2	Assigned
2017-04-10	16	Pending
2017-04-11	15	Pending
2017-04-10	12	Assigned
2017-04-11	37	Closed
2017-04-11	15	Assigned
2017-04-12	18	Pending
2017-04-12	20	Assigned
2017-04-13	27	Closed
2017-04-13	16	Pending
2017-04-13	11	Assigned
2017-04-14	9	Pending
2017-04-14	5	Assigned
2017-04-15	8	Assigned
2017-04-16	9	Pending
2017-04-16	23	Closed
2017-04-16	5	Assigned
2017-04-17	11	Assigned
2017-04-17	20	Pending
2017-04-18	33	Closed
2017-04-18	8	Assigned
2017-04-18	10	Pending
2017-04-19	48	Closed
2017-04-19	13	Pending
2017-04-20	63	Closed
2017-04-19	3	Assigned
2017-04-20	4	Assigned
2017-04-20	10	Pending
2017-04-21	49	Closed
2017-04-21	30	Pending
2017-04-22	37	Closed
2017-04-23	15	Pending
2017-04-22	15	Pending
2017-04-24	54	Closed
2016-10-26	15	Pending
2016-10-26	2	Assigned
2016-10-27	40	Closed
2016-10-27	7	Pending
2016-10-27	3	Assigned
2016-10-28	9	Pending
2016-10-29	22	Closed
2016-10-28	2	Assigned
2016-10-29	5	Pending
2016-10-29	1	Assigned
2016-10-30	9	Pending
2016-10-30	17	Closed
2016-10-31	38	Closed
2016-10-31	8	Pending
2016-10-30	1	Assigned
2016-10-31	4	Assigned
2016-11-01	15	Pending
2016-11-01	46	Closed
2016-11-01	5	Assigned
2016-11-02	42	Closed
2016-11-02	11	Pending
2016-11-03	12	Pending
2016-11-02	1	Assigned
2016-11-03	21	Closed
2016-11-03	4	Assigned
2016-11-04	26	Closed
2016-11-04	4	Assigned
2016-11-04	11	Pending
2016-11-05	14	Pending
2016-11-05	4	Assigned
2016-11-05	25	Closed
2016-11-07	15	Pending
2016-11-07	34	Closed
2016-11-07	15	Assigned
2016-11-06	3	Pending
2016-11-06	1	Assigned
2016-11-08	6	Pending
2016-11-08	6	Assigned
2016-11-08	21	Closed
2016-11-09	8	Pending
2016-11-09	25	Closed
2016-11-10	35	Closed
2016-11-10	14	Pending
2016-11-09	3	Assigned
2016-11-11	6	Pending
2016-11-11	21	Closed
2016-11-12	16	Closed
2016-11-11	1	Assigned
2016-11-12	4	Pending
2016-11-13	7	Pending
2016-11-13	18	Closed
2016-11-14	20	Pending
2016-11-13	1	Assigned
2016-11-14	35	Closed
2016-11-15	21	Pending
2016-11-15	39	Closed
2016-11-16	17	Pending
2016-11-16	45	Closed
2016-11-16	1	Assigned
2016-11-17	3	Assigned
2016-11-17	14	Pending
2016-11-17	21	Closed
2016-11-18	22	Closed
2016-11-19	17	Closed
2016-11-18	5	Pending
2016-11-18	1	Assigned
2016-11-19	3	Assigned
2016-11-20	6	Pending
2016-11-19	4	Pending
2016-11-20	15	Closed
2016-11-21	10	Pending
2016-11-20	1	Assigned
2016-11-21	28	Closed
2016-11-22	26	Closed
2016-11-21	1	Assigned
2016-11-22	8	Pending
2016-11-23	25	Closed
2016-11-23	5	Pending
2016-11-24	12	Closed
2016-11-24	1	Pending
2016-11-25	18	Closed
2016-11-26	15	Closed
2016-11-25	6	Pending
2016-11-26	8	Pending
2016-11-25	2	Assigned
2016-11-27	8	Pending
2016-11-28	27	Closed
2016-11-28	10	Pending
2016-11-29	13	Pending
2016-11-29	1	Assigned
2016-11-30	29	Closed
2016-12-01	11	Pending
2016-12-02	37	Closed
2016-12-01	1	Assigned
2016-12-02	2	Assigned
2016-12-02	13	Pending
2016-12-03	8	Pending
2016-12-04	11	Closed
2016-12-04	6	Pending
2016-12-04	1	Assigned
2016-12-05	31	Closed
2016-12-05	8	Pending
2016-12-06	28	Closed
2016-12-06	9	Pending
2016-12-07	33	Closed
2016-12-08	27	Closed
2016-12-07	1	Assigned
2016-12-08	18	Pending
2016-12-08	3	Assigned
2016-12-09	8	Pending
2016-12-09	22	Closed
2016-12-10	4	Pending
2016-12-10	22	Closed
2016-12-10	2	Assigned
2016-12-11	13	Closed
2016-12-11	7	Pending
2016-12-12	25	Closed
2016-12-12	1	Assigned
2016-12-12	10	Pending
2016-12-13	13	Pending
2016-12-13	22	Closed
2016-12-13	2	Assigned
2016-12-14	26	Closed
2016-12-14	7	Pending
2016-12-14	2	Assigned
2016-12-15	9	Pending
2016-12-15	20	Closed
2016-12-16	4	Pending
2016-12-16	14	Closed
2016-12-17	15	Closed
2016-12-16	1	Assigned
2016-12-18	13	Closed
2016-12-18	4	Pending
2016-12-19	26	Closed
2016-12-19	15	Pending
2016-12-20	2	Pending
2016-12-20	25	Closed
2016-12-21	12	Pending
2016-12-21	2	Assigned
2016-12-23	8	Pending
2016-12-23	2	Assigned
2016-12-25	5	Pending
2016-12-25	1	Assigned
2016-12-31	14	Closed
2016-12-31	6	Pending
2017-01-03	15	Pending
2017-01-04	15	Pending
2017-01-03	2	Assigned
2017-01-06	22	Closed
2017-01-06	8	Pending
2017-01-07	8	Pending
2017-01-07	14	Closed
2017-01-08	9	Pending
2017-01-08	11	Closed
2017-01-09	16	Pending
2017-01-09	12	Closed
2017-01-10	6	Pending
2017-01-10	27	Closed
2017-01-10	1	Assigned
2017-01-11	8	Pending
2017-01-11	25	Closed
2017-01-13	29	Closed
2017-01-12	13	Pending
2017-01-12	1	Assigned
2017-01-14	17	Closed
2017-01-13	1	Assigned
2017-01-14	2	Assigned
2017-01-14	4	Pending
2017-01-15	12	Closed
2017-01-15	1	Assigned
2017-01-15	6	Pending
2017-01-16	7	Pending
2017-01-17	25	Closed
2017-01-17	2	Assigned
2017-01-17	10	Pending
2017-01-18	12	Pending
2017-01-18	31	Closed
2017-01-19	38	Closed
2017-01-19	12	Pending
2017-01-18	1	Assigned
2017-01-20	10	Pending
2017-01-21	6	Pending
2017-01-21	1	Assigned
2017-01-22	9	Pending
2017-01-22	23	Closed
2017-01-23	34	Closed
2017-01-22	1	Assigned
2017-01-23	12	Pending
2017-01-24	15	Pending
2017-01-23	1	Assigned
2017-01-24	29	Closed
2017-01-25	38	Closed
2017-01-24	1	Assigned
2017-01-25	2	Assigned
2017-01-25	23	Pending
2017-01-26	31	Closed
2017-01-26	10	Pending
2017-01-26	1	Assigned
2017-01-27	33	Closed
2017-01-28	14	Pending
2017-01-28	1	Assigned
2017-01-29	21	Closed
2017-01-29	14	Pending
2017-01-29	1	Assigned
2017-01-30	23	Closed
2017-01-30	14	Pending
2017-01-31	5	Pending
2017-02-01	33	Closed
2017-02-02	36	Closed
2017-02-01	10	Pending
2017-02-01	1	Assigned
2017-02-02	11	Pending
2017-02-02	2	Assigned
2017-02-03	15	Closed
2017-02-03	6	Pending
2017-02-05	17	Closed
2017-02-05	8	Pending
2017-02-07	3	Assigned
2017-02-06	1	Assigned
2017-02-07	9	Pending
2017-02-08	35	Closed
2017-02-08	12	Pending
2017-02-08	7	Assigned
2017-02-09	22	Closed
2017-02-09	4	Pending
2017-02-09	1	Assigned
2017-02-10	26	Closed
2017-02-10	7	Pending
2017-02-10	1	Assigned
2017-02-11	16	Closed
2017-02-11	3	Pending
2017-02-11	1	Assigned
2017-02-12	7	Pending
2017-02-12	1	Assigned
2017-02-13	23	Closed
2017-02-13	12	Pending
2017-02-14	44	Closed
2017-02-14	9	Pending
2017-02-15	54	Pending
2017-02-15	5	Assigned
2017-02-16	76	Closed
2017-02-16	29	Pending
2017-02-16	3	Assigned
2017-02-17	24	Pending
2017-02-17	5	Assigned
2017-02-18	15	Pending
2017-02-19	12	Pending
2017-02-19	3	Assigned
2017-02-20	26	Closed
2017-02-20	14	Pending
2017-02-20	4	Assigned
2017-02-22	13	Pending
2017-02-22	2	Assigned
2017-02-24	42	Closed
2017-02-23	16	Pending
2017-02-23	3	Assigned
2017-02-25	2	Assigned
2017-02-24	1	Assigned
2017-02-25	10	Pending
2017-02-26	16	Pending
2017-02-26	21	Closed
2017-02-26	1	Assigned
2017-02-28	16	Pending
2017-02-28	2	Assigned
2017-03-02	30	Closed
2017-03-02	3	Assigned
2017-03-01	1	Assigned
2017-04-24	21	Pending
2017-04-25	49	Closed
2017-04-26	16	Pending
2017-04-26	55	Closed
2017-04-27	17	Pending
2017-04-27	50	Closed
2017-04-28	51	Closed
2017-04-28	1	Assigned
2017-04-28	19	Pending
2017-04-29	34	Closed
2017-04-29	6	Pending
2017-04-30	9	Pending
2017-05-01	60	Closed
2017-04-30	1	Assigned
2017-05-01	15	Pending
2017-05-02	23	Pending
2017-05-02	3	Assigned
2017-05-01	2	Assigned
2017-05-02	38	Closed
2017-05-03	42	Closed
2017-05-03	3	Assigned
2017-05-03	13	Pending
2017-05-04	32	Closed
2017-05-04	18	Pending
2017-05-05	13	Pending
2017-05-06	34	Closed
2017-05-06	10	Pending
2017-05-07	7	Pending
2017-05-07	32	Closed
2017-05-08	6	Assigned
2017-05-08	17	Pending
2017-05-08	64	Closed
2017-05-09	15	Pending
2017-05-09	55	Closed
2017-05-09	4	Assigned
2017-05-10	62	Closed
2017-05-10	9	Pending
2017-05-11	16	Pending
2017-05-11	61	Closed
2017-05-11	2	Assigned
2017-05-12	3	Assigned
2017-05-12	16	Pending
2017-05-13	3	Pending
2017-05-13	30	Closed
2017-05-14	9	Pending
2017-05-13	1	Assigned
2017-05-15	22	Pending
2017-05-15	58	Closed
2017-05-14	1	Assigned
2017-05-16	41	Closed
2017-05-15	1	Assigned
2017-05-16	13	Pending
2017-05-16	1	Assigned
2017-05-17	33	Closed
2017-05-17	13	Pending
2017-05-18	14	Pending
2017-05-18	7	Assigned
2017-05-19	9	Pending
2017-05-19	26	Closed
2017-05-19	2	Assigned
2017-05-20	2	Pending
2017-05-20	3	Assigned
2017-05-21	18	Closed
2017-05-21	12	Pending
2017-05-21	4	Assigned
2017-05-23	14	Pending
2017-05-22	7	Pending
2017-05-24	51	Closed
2017-05-24	22	Pending
2017-05-23	1	Assigned
2017-05-25	35	Closed
2017-05-24	2	Assigned
2017-05-25	12	Pending
2017-05-25	2	Assigned
2017-05-26	24	Closed
2017-05-27	41	Closed
2017-05-26	15	Pending
2017-05-26	2	Assigned
2017-05-27	6	Pending
2017-05-28	26	Closed
2017-05-27	4	Assigned
2017-05-28	12	Pending
2017-05-28	2	Assigned
2017-05-29	8	Pending
2017-05-29	30	Closed
2017-05-30	56	Closed
2017-05-30	12	Pending
2017-05-30	4	Assigned
2017-06-01	8	Pending
2017-06-01	5	Assigned
2017-06-02	53	Closed
2017-06-02	3	Assigned
2017-06-03	28	Closed
2017-06-02	6	Pending
2017-06-04	15	Pending
2017-06-04	35	Closed
2017-06-03	8	Pending
2017-06-04	2	Assigned
2017-06-03	1	Assigned
2017-06-05	63	Closed
2017-06-05	10	Assigned
2017-06-05	8	Pending
2017-06-06	12	Assigned
2017-06-07	5	Assigned
2017-06-07	49	Closed
2017-06-06	7	Pending
2017-06-07	16	Pending
2017-06-08	10	Pending
2017-06-08	6	Assigned
2017-06-10	41	Closed
2017-06-09	2	Assigned
2017-06-09	13	Pending
2017-06-10	11	Pending
2017-06-10	5	Assigned
2017-06-11	36	Closed
2017-06-11	9	Pending
2017-06-12	6	Assigned
2017-06-14	11	Pending
2017-06-14	47	Closed
2017-06-15	9	Pending
2017-06-15	1	Assigned
2017-06-16	10	Pending
2017-06-17	39	Closed
2017-06-17	9	Pending
2017-06-18	29	Closed
2017-06-17	1	Assigned
2017-06-18	9	Pending
2017-06-18	2	Assigned
2017-06-19	15	Pending
2017-06-20	21	Pending
2017-06-20	48	Closed
2017-06-20	2	Assigned
2017-06-21	13	Pending
2017-06-21	1	Assigned
2017-06-23	16	Pending
2017-06-23	1	Assigned
2017-06-24	33	Closed
2017-06-25	8	Pending
2017-06-25	22	Closed
2017-06-26	60	Closed
2017-06-26	14	Pending
2017-06-26	3	Assigned
2017-06-28	47	Closed
2017-06-27	2	Assigned
2017-06-28	14	Pending
2017-06-28	1	Assigned
2017-06-29	1	Assigned
2017-06-29	15	Pending
2017-06-30	2	Assigned
2017-07-01	9	Pending
2017-07-01	1	Assigned
2017-07-02	13	Pending
2017-07-02	1	Assigned
2017-07-04	20	Closed
2017-07-04	8	Pending
2017-07-07	9	Pending
2017-07-08	11	Pending
2017-07-07	5	Assigned
2017-07-09	1	Assigned
2017-07-09	17	Pending
2017-07-10	77	Closed
2017-07-10	1	Assigned
2017-07-10	16	Pending
2017-07-11	73	Closed
2017-07-11	3	Assigned
2017-07-11	14	Pending
2017-07-12	1	Assigned
2017-07-15	37	Closed
2017-07-14	1	Assigned
2017-07-15	8	Pending
2017-07-16	54	Closed
2017-07-17	24	Pending
2017-07-17	1	Assigned
2017-07-18	9	Pending
2017-07-18	1	Assigned
2017-07-19	28	Pending
2017-07-20	66	Closed
2017-07-20	18	Pending
2017-07-21	16	Pending
2017-07-20	2	Assigned
2017-07-21	1	Assigned
2017-07-22	41	Closed
2017-07-23	30	Closed
2017-07-22	9	Pending
2017-07-23	11	Pending
2017-07-23	1	Assigned
2017-07-24	22	Pending
2017-07-25	77	Closed
2017-07-24	1	Assigned
2017-07-25	17	Pending
2017-07-25	1	Assigned
2017-07-26	2	Assigned
2017-07-27	68	Closed
2017-07-27	16	Pending
2017-07-28	14	Pending
2017-07-29	12	Pending
2017-07-29	1	Assigned
2017-07-30	41	Closed
2017-07-30	7	Pending
2017-07-31	10	Pending
2017-07-31	4	Assigned
2017-08-01	15	Pending
2017-08-01	1	Assigned
2017-08-02	72	Closed
2017-08-02	18	Pending
2017-08-03	71	Closed
2017-08-02	1	Assigned
2017-08-03	13	Pending
2017-08-04	6	Pending
2017-08-05	8	Pending
2017-08-06	12	Pending
2017-08-06	1	Assigned
2017-08-07	59	Closed
2017-08-07	15	Pending
2017-08-08	1	Assigned
2017-08-10	63	Closed
2017-08-10	14	Pending
2017-08-11	16	Pending
2017-08-12	49	Closed
2017-08-12	9	Pending
2017-08-13	12	Pending
2017-08-13	29	Closed
2017-08-13	2	Assigned
2017-08-14	14	Pending
2017-08-15	79	Closed
2017-08-15	23	Pending
2017-08-16	69	Closed
2017-08-16	13	Pending
2017-08-16	1	Assigned
2017-08-17	15	Pending
2017-08-17	1	Assigned
2017-08-19	9	Pending
2017-08-19	27	Closed
2017-08-19	2	Assigned
2017-08-20	28	Closed
2017-08-20	7	Pending
2017-08-20	1	Assigned
2017-08-21	4	Assigned
2017-08-22	13	Pending
2017-08-22	1	Assigned
2017-08-23	2	Assigned
2017-08-24	11	Pending
2017-08-24	2	Assigned
2017-08-25	14	Pending
2017-08-26	30	Closed
2017-08-26	5	Pending
2017-08-26	2	Assigned
2017-08-27	30	Closed
2017-08-27	6	Pending
2017-08-27	3	Assigned
2017-08-28	10	Pending
2017-08-28	45	Closed
2017-08-29	9	Pending
2017-08-28	1	Assigned
2017-08-29	47	Closed
2017-08-30	11	Pending
2017-08-30	1	Assigned
2017-08-31	45	Closed
2017-09-01	40	Closed
2017-08-31	3	Assigned
2017-09-01	6	Pending
2017-09-02	7	Pending
2017-09-03	23	Closed
2017-09-03	6	Pending
2017-09-03	1	Assigned
2017-09-04	4	Pending
2017-09-04	1	Assigned
2017-09-05	13	Pending
2017-09-05	1	Assigned
2017-09-06	12	Pending
2017-09-08	47	Closed
2017-09-08	10	Pending
2017-09-09	13	Pending
2017-09-09	37	Closed
2017-09-10	35	Closed
2017-09-10	13	Pending
2017-09-10	1	Assigned
2017-09-11	2	Assigned
2017-09-12	26	Pending
2017-09-14	17	Pending
2017-09-14	1	Assigned
2017-09-15	12	Pending
2017-09-16	5	Pending
2017-09-17	10	Pending
2017-09-17	1	Assigned
2017-09-19	9	Pending
2017-09-20	17	Pending
2017-09-21	37	Closed
2017-09-22	10	Pending
2017-09-23	8	Pending
2017-09-24	10	Pending
2017-09-24	1	Assigned
2017-09-25	16	Pending
2017-09-25	3	Assigned
2017-09-26	1	Assigned
2017-09-27	2	Assigned
2017-09-28	7	Pending
2017-09-29	8	Pending
2017-12-19	10	Pending
2017-03-02	16	Pending
2017-03-03	12	Pending
2017-03-03	30	Closed
2017-03-04	2	Assigned
2017-03-03	1	Assigned
2017-03-04	16	Closed
2017-03-04	15	Pending
2017-03-05	16	Closed
2017-03-05	7	Pending
2017-03-05	2	Assigned
2017-03-06	37	Closed
2017-03-06	1	Assigned
2017-03-06	18	Pending
2017-03-07	3	Assigned
2017-03-07	27	Pending
2017-03-07	48	Closed
2017-03-08	40	Closed
2017-03-08	21	Pending
2017-03-09	34	Closed
2017-03-08	8	Assigned
2017-03-09	15	Pending
2017-03-10	13	Pending
2017-03-10	28	Closed
2017-03-09	4	Assigned
2017-03-11	16	Closed
2017-03-12	12	Closed
2017-03-11	6	Pending
2017-03-11	4	Assigned
2017-03-13	30	Closed
2017-03-12	2	Assigned
2017-03-12	4	Pending
2017-03-13	9	Assigned
2017-03-13	19	Pending
2017-03-14	3	Pending
2017-03-14	10	Closed
2017-03-14	2	Assigned
2017-03-15	18	Closed
2017-03-15	3	Assigned
2017-03-16	13	Closed
2017-03-16	13	Pending
2017-03-16	2	Assigned
2017-03-17	19	Closed
2017-03-18	6	Pending
2017-03-19	4	Assigned
2017-03-19	11	Pending
2017-03-18	1	Assigned
2017-03-20	20	Pending
2017-03-21	3	Assigned
2017-03-21	8	Pending
2017-03-22	3	Assigned
2017-03-23	24	Closed
2017-03-23	10	Pending
2017-03-23	7	Assigned
2015-07-10	39	Closed
2015-07-14	1	Assigned
2015-06-25	5	Pending
2015-06-27	15	Closed
2015-06-28	1	Assigned
2015-07-17	11	Assigned
2015-07-18	4	Pending
2016-07-20	13	Pending
2016-07-21	34	Pending
2016-07-21	1	Assigned
2016-07-22	38	Closed
2016-07-23	11	Assigned
2016-07-22	20	Assigned
2016-07-22	8	Pending
2016-07-23	19	Closed
2016-07-24	25	Closed
2016-07-23	4	Pending
2016-07-24	9	Assigned
2016-07-24	9	Pending
2016-07-25	21	Assigned
2016-07-25	47	Closed
2016-07-25	19	Pending
2016-07-26	40	Closed
2016-07-26	10	Assigned
2016-07-26	7	Pending
2016-07-27	34	Closed
2016-07-27	13	Pending
2016-07-27	15	Assigned
2016-07-28	38	Closed
2016-07-28	15	Pending
2016-07-29	41	Closed
2016-07-28	1	Assigned
2016-07-30	26	Closed
2016-07-29	13	Assigned
2016-07-29	6	Pending
2016-07-30	4	Assigned
2016-07-31	24	Closed
2016-07-31	9	Assigned
2016-07-30	2	Pending
2016-07-31	4	Pending
2016-08-01	9	Assigned
2016-08-01	9	Pending
2016-08-02	16	Pending
2016-08-02	9	Assigned
2016-08-03	43	Closed
2016-08-03	13	Assigned
2016-08-03	8	Pending
2016-08-04	1	Assigned
2016-08-04	24	Pending
2016-08-05	24	Pending
2016-08-05	35	Closed
2016-08-06	20	Closed
2016-08-07	17	Pending
2016-08-07	22	Closed
2016-08-06	10	Pending
2016-08-08	60	Closed
2016-08-08	14	Pending
2016-08-08	10	Assigned
2018-01-30	1	Assigned
2018-04-12	3	Assigned
2018-04-17	2	Assigned
2018-04-24	1	Assigned
